# Input file for Test-Specimen

1728 atoms
4 atom types

0   34 xlo xhi
0   46 ylo yhi
0   46 zlo zhi

Masses

1   40.080	#Ca
2   28.090	#Si
3   16.000	#O
4   1.000	#H

Atoms

1 0 1 2 5.58 0.0 0.0
2 0 1 2 5.58 3.7 0.0
3 0 1 2 5.58 3.7 9.4
4 0 1 2 5.58 0.0 9.4
5 0 1 2 4.22 1.86 4.51
6 0 1 2 4.22 5.56 4.51
7 0 2 4 2.79 2.12 1.28
8 0 2 4 2.79 5.23 1.28
9 0 2 4 1.78 7.39 3.21
10 0 2 4 2.79 1.53 8.49
11 0 2 4 1.86 3.67 6.42
12 0 2 4 2.79 5.82 8.49
13 0 3 -2 2.79 1.26 2.73
14 0 3 -2 1.48 1.88 0.43
15 0 3 -2 4.1 1.88 0.43
16 0 3 -2 2.79 6.13 2.73
17 0 3 -2 2.79 3.7 1.75
18 0 3 -2 1.48 5.47 0.43
19 0 3 -2 4.1 5.46 0.43
20 0 3 -2 1.78 7.39 4.8
21 0 3 -2 0.39 7.39 2.57
22 0 3 -2 2.79 0.0 7.92
23 0 3 -2 4.1 1.77 9.35
24 0 3 -2 1.48 1.77 9.35
25 0 3 -2 2.79 2.48 7.06
26 0 3 -2 1.95 3.7 4.85
27 0 3 -2 2.79 4.77 7.06
28 0 3 -2 1.48 5.58 9.35
29 0 3 -2 4.1 5.58 9.35
30 0 3 -2 0.42 3.7 6.97
31 0 3 -2 5.58 3.7 6.9
32 0 3 -2 5.58 0.0 2.51
33 0 4 1 6.58 3.7 6.9
34 0 4 1 5.26 4.64 6.9
35 0 4 1 6.58 0.0 2.51
36 0 4 1 5.26 0.95 2.51
37 0 1 2 11.16 3.7 0.0
38 0 1 2 11.16 7.39 0.0
39 0 1 2 11.16 7.39 9.4
40 0 1 2 11.16 3.7 9.4
41 0 1 2 9.8 5.56 4.51
42 0 1 2 9.8 9.25 4.51
43 0 2 4 8.37 5.82 1.28
44 0 2 4 8.37 8.92 1.28
45 0 2 4 7.36 11.09 3.21
46 0 2 4 8.37 5.23 8.49
47 0 2 4 7.44 7.37 6.42
48 0 2 4 8.37 9.51 8.49
49 0 3 -2 8.37 4.95 2.73
50 0 3 -2 7.06 5.58 0.43
51 0 3 -2 9.68 5.58 0.43
52 0 3 -2 8.37 9.83 2.73
53 0 3 -2 8.37 7.39 1.75
54 0 3 -2 7.06 9.16 0.43
55 0 3 -2 9.68 9.16 0.43
56 0 3 -2 7.36 11.09 4.8
57 0 3 -2 5.97 11.09 2.57
58 0 3 -2 8.37 3.7 7.92
59 0 3 -2 9.68 5.47 9.35
60 0 3 -2 7.06 5.47 9.35
61 0 3 -2 8.37 6.17 7.06
62 0 3 -2 7.53 7.39 4.85
63 0 3 -2 8.37 8.46 7.06
64 0 3 -2 7.06 9.28 9.35
65 0 3 -2 9.68 9.27 9.35
66 0 3 -2 6.0 7.39 6.97
67 0 3 -2 11.16 7.39 6.9
68 0 3 -2 11.16 3.7 2.51
69 0 4 1 12.16 7.39 6.9
70 0 4 1 10.84 8.34 6.9
71 0 4 1 12.16 3.7 2.51
72 0 4 1 10.84 4.64 2.51
73 0 1 2 8.37 1.85 11.39
74 0 1 2 8.37 5.54 11.39
75 0 1 2 8.37 5.54 20.79
76 0 1 2 8.37 1.85 20.79
77 0 1 2 7.01 3.71 15.9
78 0 1 2 7.01 7.41 15.9
79 0 2 4 5.58 3.97 12.66
80 0 2 4 5.58 7.07 12.66
81 0 2 4 4.57 9.24 14.6
82 0 2 4 5.58 3.38 19.88
83 0 2 4 4.65 5.52 17.81
84 0 2 4 5.58 7.66 19.88
85 0 3 -2 5.58 3.1 14.12
86 0 3 -2 4.27 3.73 11.82
87 0 3 -2 6.89 3.73 11.82
88 0 3 -2 5.58 7.98 14.12
89 0 3 -2 5.58 5.54 13.14
90 0 3 -2 4.27 7.31 11.82
91 0 3 -2 6.89 7.31 11.82
92 0 3 -2 4.57 9.24 16.19
93 0 3 -2 3.18 9.24 13.96
94 0 3 -2 5.58 1.85 19.31
95 0 3 -2 6.89 3.62 20.74
96 0 3 -2 4.27 3.62 20.74
97 0 3 -2 5.58 4.32 18.45
98 0 3 -2 4.74 5.54 16.24
99 0 3 -2 5.58 6.61 18.45
100 0 3 -2 4.27 7.43 20.74
101 0 3 -2 6.89 7.43 20.74
102 0 3 -2 3.21 5.55 18.36
103 0 3 -2 8.37 5.54 18.29
104 0 3 -2 8.37 1.85 13.89
105 0 4 1 9.37 5.54 18.29
106 0 4 1 8.05 6.49 18.29
107 0 4 1 9.37 1.85 13.89
108 0 4 1 8.05 2.79 13.89
109 0 1 2 13.95 5.54 11.39
110 0 1 2 13.95 9.24 11.39
111 0 1 2 13.95 9.24 20.79
112 0 1 2 13.95 5.54 20.79
113 0 1 2 12.59 7.41 15.9
114 0 1 2 12.59 11.1 15.9
115 0 2 4 11.16 7.66 12.66
116 0 2 4 11.16 10.77 12.66
117 0 2 4 10.15 12.93 14.6
118 0 2 4 11.16 7.07 19.88
119 0 2 4 10.23 9.22 17.81
120 0 2 4 11.16 11.36 19.88
121 0 3 -2 11.16 6.8 14.12
122 0 3 -2 9.85 7.42 11.82
123 0 3 -2 12.47 7.43 11.82
124 0 3 -2 11.16 11.68 14.12
125 0 3 -2 11.16 9.24 13.14
126 0 3 -2 9.85 11.01 11.82
127 0 3 -2 12.47 11.0 11.82
128 0 3 -2 10.15 12.93 16.19
129 0 3 -2 8.76 12.93 13.96
130 0 3 -2 11.16 5.54 19.31
131 0 3 -2 12.47 7.32 20.74
132 0 3 -2 9.85 7.31 20.74
133 0 3 -2 11.16 8.02 18.45
134 0 3 -2 10.32 9.24 16.24
135 0 3 -2 11.16 10.31 18.45
136 0 3 -2 9.85 11.13 20.74
137 0 3 -2 12.47 11.12 20.74
138 0 3 -2 8.79 9.24 18.36
139 0 3 -2 13.95 9.24 18.29
140 0 3 -2 13.95 5.54 13.89
141 0 4 1 14.95 9.24 18.29
142 0 4 1 13.63 10.18 18.29
143 0 4 1 14.95 5.54 13.89
144 0 4 1 13.63 6.49 13.89
145 0 1 2 23.58 0.0 0.0
146 0 1 2 23.58 3.7 0.0
147 0 1 2 23.58 3.7 9.4
148 0 1 2 23.58 0.0 9.4
149 0 1 2 22.22 1.86 4.51
150 0 1 2 22.22 5.56 4.51
151 0 2 4 20.79 2.12 1.28
152 0 2 4 20.79 5.23 1.28
153 0 2 4 19.78 7.39 3.21
154 0 2 4 20.79 1.53 8.49
155 0 2 4 19.86 3.67 6.42
156 0 2 4 20.79 5.82 8.49
157 0 3 -2 20.79 1.26 2.73
158 0 3 -2 19.48 1.88 0.43
159 0 3 -2 22.1 1.88 0.43
160 0 3 -2 20.79 6.13 2.73
161 0 3 -2 20.79 3.7 1.75
162 0 3 -2 19.48 5.47 0.43
163 0 3 -2 22.1 5.46 0.43
164 0 3 -2 19.78 7.39 4.8
165 0 3 -2 18.39 7.39 2.57
166 0 3 -2 20.79 0.0 7.92
167 0 3 -2 22.1 1.77 9.35
168 0 3 -2 19.48 1.77 9.35
169 0 3 -2 20.79 2.48 7.06
170 0 3 -2 19.95 3.7 4.85
171 0 3 -2 20.79 4.77 7.06
172 0 3 -2 19.48 5.58 9.35
173 0 3 -2 22.1 5.58 9.35
174 0 3 -2 18.42 3.7 6.97
175 0 3 -2 23.58 3.7 6.9
176 0 3 -2 23.58 0.0 2.51
177 0 4 1 24.58 3.7 6.9
178 0 4 1 23.259999999999998 4.64 6.9
179 0 4 1 24.58 0.0 2.51
180 0 4 1 23.259999999999998 0.95 2.51
181 0 1 2 29.16 3.7 0.0
182 0 1 2 29.16 7.39 0.0
183 0 1 2 29.16 7.39 9.4
184 0 1 2 29.16 3.7 9.4
185 0 1 2 27.8 5.56 4.51
186 0 1 2 27.8 9.25 4.51
187 0 2 4 26.369999999999997 5.82 1.28
188 0 2 4 26.369999999999997 8.92 1.28
189 0 2 4 25.36 11.09 3.21
190 0 2 4 26.369999999999997 5.23 8.49
191 0 2 4 25.44 7.37 6.42
192 0 2 4 26.369999999999997 9.51 8.49
193 0 3 -2 26.369999999999997 4.95 2.73
194 0 3 -2 25.06 5.58 0.43
195 0 3 -2 27.68 5.58 0.43
196 0 3 -2 26.369999999999997 9.83 2.73
197 0 3 -2 26.369999999999997 7.39 1.75
198 0 3 -2 25.06 9.16 0.43
199 0 3 -2 27.68 9.16 0.43
200 0 3 -2 25.36 11.09 4.8
201 0 3 -2 23.97 11.09 2.57
202 0 3 -2 26.369999999999997 3.7 7.92
203 0 3 -2 27.68 5.47 9.35
204 0 3 -2 25.06 5.47 9.35
205 0 3 -2 26.369999999999997 6.17 7.06
206 0 3 -2 25.53 7.39 4.85
207 0 3 -2 26.369999999999997 8.46 7.06
208 0 3 -2 25.06 9.28 9.35
209 0 3 -2 27.68 9.27 9.35
210 0 3 -2 24.0 7.39 6.97
211 0 3 -2 29.16 7.39 6.9
212 0 3 -2 29.16 3.7 2.51
213 0 4 1 30.16 7.39 6.9
214 0 4 1 28.84 8.34 6.9
215 0 4 1 30.16 3.7 2.51
216 0 4 1 28.84 4.64 2.51
217 0 1 2 26.369999999999997 1.85 11.39
218 0 1 2 26.369999999999997 5.54 11.39
219 0 1 2 26.369999999999997 5.54 20.79
220 0 1 2 26.369999999999997 1.85 20.79
221 0 1 2 25.009999999999998 3.71 15.9
222 0 1 2 25.009999999999998 7.41 15.9
223 0 2 4 23.58 3.97 12.66
224 0 2 4 23.58 7.07 12.66
225 0 2 4 22.57 9.24 14.6
226 0 2 4 23.58 3.38 19.88
227 0 2 4 22.65 5.52 17.81
228 0 2 4 23.58 7.66 19.88
229 0 3 -2 23.58 3.1 14.12
230 0 3 -2 22.27 3.73 11.82
231 0 3 -2 24.89 3.73 11.82
232 0 3 -2 23.58 7.98 14.12
233 0 3 -2 23.58 5.54 13.14
234 0 3 -2 22.27 7.31 11.82
235 0 3 -2 24.89 7.31 11.82
236 0 3 -2 22.57 9.24 16.19
237 0 3 -2 21.18 9.24 13.96
238 0 3 -2 23.58 1.85 19.31
239 0 3 -2 24.89 3.62 20.74
240 0 3 -2 22.27 3.62 20.74
241 0 3 -2 23.58 4.32 18.45
242 0 3 -2 22.740000000000002 5.54 16.24
243 0 3 -2 23.58 6.61 18.45
244 0 3 -2 22.27 7.43 20.74
